country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-11-2025 16:00:00,28.6811736,77.3025234,NH3,9.0,13.0,10.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"ITO, Delhi - CPCB",30-11-2025 16:00:00,28.628624,77.24106,CO,38.0,129.0,55.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"ITO, Delhi - CPCB",30-11-2025 16:00:00,28.628624,77.24106,OZONE,11.0,79.0,42.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 16:00:00,28.815329,77.15301,SO2,8.0,22.0,12.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 16:00:00,28.815329,77.15301,OZONE,7.0,63.0,43.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 16:00:00,28.498571,77.26484,OZONE,7.0,45.0,31.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 16:00:00,28.498571,77.26484,NH3,8.0,10.0,9.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-11-2025 16:00:00,28.656756,77.227234,NO2,45.0,82.0,59.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-11-2025 16:00:00,28.647622,77.315809,SO2,,,,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 16:00:00,28.815329,77.15301,NO2,24.0,108.0,61.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",30-11-2025 16:00:00,28.58028,77.233829,OZONE,6.0,8.0,7.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",30-11-2025 16:00:00,28.588333,77.221667,PM2.5,96.0,318.0,249.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",30-11-2025 16:00:00,28.588333,77.221667,PM10,105.0,187.0,156.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",30-11-2025 16:00:00,28.611281,77.237738,PM10,121.0,290.0,209.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",30-11-2025 16:00:00,28.60909,77.0325413,PM2.5,79.0,354.0,210.0,2025-11-30 11:21:03.129818
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",30-11-2025 16:00:00,28.60909,77.0325413,PM10,173.0,251.0,199.0,2025-11-30 11:21:03.129818
